-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
-900.661	4.0
